Term_PK	Term_Name	Identifier	Is_Leaf	Parent_term_type	Parent_term_name	Parent_term_ID	GrandParent_term_type	GrandParent_term_name	GrandParent_term_ID
MS:1003303MS1	spectral similarity	MS:1003303	0	IsA	single identification result attribute	MS:1002694	IsA	identification attribute	MS:1002693
MS:1003303MS1	spectral similarity	MS:1003303	0	PartOf	spectrum-spectrum match	MS:1003302	IsA	spectrum match	MS:1003300
MS:1003304MS1	spectral dot product	MS:1003304	0	IsA	spectral similarity	MS:1003303	IsA	single identification result attribute	MS:1002694
MS:1003304MS1	spectral dot product	MS:1003304	0	IsA	spectral similarity	MS:1003303	PartOf	spectrum-spectrum match	MS:1003302
MS:1003305MS1	spectral Euclidean distance	MS:1003305	1	IsA	spectral similarity	MS:1003303	IsA	single identification result attribute	MS:1002694
MS:1003305MS1	spectral Euclidean distance	MS:1003305	1	IsA	spectral similarity	MS:1003303	PartOf	spectrum-spectrum match	MS:1003302
MS:1003306MS1	shared peak count	MS:1003306	1	IsA	spectral similarity	MS:1003303	IsA	single identification result attribute	MS:1002694
MS:1003306MS1	shared peak count	MS:1003306	1	IsA	spectral similarity	MS:1003303	PartOf	spectrum-spectrum match	MS:1003302
MS:1003307MS1	normalized spectral angle	MS:1003307	1	IsA	spectral similarity	MS:1003303	IsA	single identification result attribute	MS:1002694
MS:1003307MS1	normalized spectral angle	MS:1003307	1	IsA	spectral similarity	MS:1003303	PartOf	spectrum-spectrum match	MS:1003302
MS:1003308MS1	spectral Pearson correlation	MS:1003308	1	IsA	spectral similarity	MS:1003303	IsA	single identification result attribute	MS:1002694
MS:1003308MS1	spectral Pearson correlation	MS:1003308	1	IsA	spectral similarity	MS:1003303	PartOf	spectrum-spectrum match	MS:1003302
MS:1003309MS1	Goslin	MS:1003309	1	IsA	data processing software	MS:1001457	IsA	software	MS:1000531
MS:1003309MS1	Goslin	MS:1003309	1	IsA	postprocessing software	MS:1002414	IsA	data processing software	MS:1001457
MS:1003309MS1	Goslin	MS:1003309	1	IsA	lipidomics analysis software	MS:1002964	IsA	small molecule analysis software	MS:1002878
MS:1003310MS1	Lipid shorthand identification confidence level	MS:1003310	0	IsA	small molecule identification attribute	MS:1002895	IsA	single identification result attribute	MS:1002694
MS:1003311MS1	Lipid empirical score	MS:1003311	1	IsA	small molecule confidence measure	MS:1002888	IsA	single identification result attribute	MS:1002694
MS:1003312MS1	Lipid shorthand identification confidence - Category	MS:1003312	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003313MS1	Lipid shorthand identification confidence - Class	MS:1003313	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003314MS1	Lipid shorthand identification confidence - Species	MS:1003314	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003315MS1	Lipid shorthand identification confidence - Phosphate-position	MS:1003315	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003316MS1	Lipid shorthand identification confidence - Molecular species	MS:1003316	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003317MS1	Lipid shorthand identification confidence - sn-position	MS:1003317	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003318MS1	Lipid shorthand identification confidence - DBE pos	MS:1003318	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003319MS1	Lipid shorthand identification confidence - Structure defined	MS:1003319	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003320MS1	spectrum cluster size	MS:1003320	1	IsA	spectrum cluster attribute	MS:1003266	PartOf	spectrum cluster	MS:1003265
MS:1003321MS1	summary statistics of clustered spectra	MS:1003321	1	IsA	spectrum cluster attribute	MS:1003266	PartOf	spectrum cluster	MS:1003265
MS:1003322MS1	spectrum cluster best representative	MS:1003322	1	IsA	spectrum cluster attribute	MS:1003266	PartOf	spectrum cluster	MS:1003265
MS:1003323MS1	spectrum cluster consensus spectrum	MS:1003323	1	IsA	spectrum cluster attribute	MS:1003266	PartOf	spectrum cluster	MS:1003265
MS:1003324MS1	spectral dot product to aggregated spectrum	MS:1003324	1	IsA	summary statistics of replicates	MS:1003295	IsA	spectrum aggregation attribute	MS:1003064
MS:1003324MS1	spectral dot product to aggregated spectrum	MS:1003324	1	IsA	spectral dot product	MS:1003304	IsA	spectral similarity	MS:1003303
MS:1003325MS1	Lipid shorthand identification confidence - Full structure	MS:1003325	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003326MS1	Lipid shorthand identification confidence - Complete structure	MS:1003326	1	IsA	Lipid shorthand identification confidence level	MS:1003310	IsA	small molecule identification attribute	MS:1002895
MS:1003327MS1	number of identified protein groups	MS:1003327	1	IsA	protein group-level result list attribute	MS:1002405	IsA	result list attribute	MS:1002699
MS:1003327MS1	number of identified protein groups	MS:1003327	1	IsA	single value	MS:4000003	IsA	QC metric value type	MS:4000002
MS:1003327MS1	number of identified protein groups	MS:1003327	1	Unknown	ID based metric	MS:4000008	IsA	QC metric category	MS:4000007
MS:1003327MS1	number of identified protein groups	MS:1003327	1	HasUnits	count unit	UO:0000189	IsA	UO:0000186	UO:0000186
MS:1003328MS1	number of identified proteoforms	MS:1003328	1	IsA	protein-level identification attribute	MS:1001085	IsA	single identification result attribute	MS:1002694
MS:1003328MS1	number of identified proteoforms	MS:1003328	1	IsA	single value	MS:4000003	IsA	QC metric value type	MS:4000002
MS:1003328MS1	number of identified proteoforms	MS:1003328	1	Unknown	ID based metric	MS:4000008	IsA	QC metric category	MS:4000007
MS:1003328MS1	number of identified proteoforms	MS:1003328	1	HasUnits	count unit	UO:0000189	IsA	UO:0000186	UO:0000186
MS:1003329MS1	looplink spectrum identification item	MS:1003329	1	IsA	crosslinking attribute	MS:1002508	IsA	single identification result attribute	MS:1002694
MS:1003330MS1	noncovalently associated peptides search	MS:1003330	1	IsA	special processing	MS:1002489	IsA	search type	MS:1001080
MS:1003330MS1	noncovalently associated peptides search	MS:1003330	1	IsA	special processing	MS:1002489	PartOf	spectrum interpretation	MS:1001000
MS:1003331MS1	noncovalently associated peptides spectrum identification item	MS:1003331	1	IsA	crosslinking attribute	MS:1002508	IsA	single identification result attribute	MS:1002694
MS:1003332MS1	identification based on multiple spectra	MS:1003332	1	IsA	PSM-level attribute	MS:1002345	IsA	single identification result attribute	MS:1002694
MS:1003332MS1	identification based on multiple spectra	MS:1003332	1	IsA	PSM-level attribute	MS:1002345	PartOf	peptide-spectrum match	MS:1003301
MS:1003332MS1	identification based on multiple spectra	MS:1003332	1	HasRegExp	regular expression for encoding identifications based on multiple spectra.	MS:1003333	IsA	regular expression	MS:1002479
MS:1003333MS1	regular expression for encoding identifications based on multiple spectra.	MS:1003333	0	IsA	regular expression	MS:1002479	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003334MS1	parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	0	IsA	PSM-level identification statistic	MS:1002347	IsA	PSM-level attribute	MS:1002345
MS:1003334MS1	parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	0	IsA	PSM-level statistical threshold	MS:1002483	IsA	spectrum identification statistical threshold	MS:1002573
MS:1003334MS1	parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	0	HasRegExp	regular expression for PSM-level scores for identifications based on multiple spectra	MS:1003335	IsA	regular expression	MS:1002479
MS:1003335MS1	regular expression for PSM-level scores for identifications based on multiple spectra	MS:1003335	0	IsA	regular expression	MS:1002479	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003336MS1	posterior error probability from identification based on multiple spectra	MS:1003336	1	IsA	Parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	IsA	PSM-level identification statistic	MS:1002347
MS:1003336MS1	posterior error probability from identification based on multiple spectra	MS:1003336	1	IsA	Parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	IsA	PSM-level statistical threshold	MS:1002483
MS:1003336MS1	posterior error probability from identification based on multiple spectra	MS:1003336	1	IsA	Parent term for PSM-level scores for identifications based on multiple spectra	MS:1003334	HasRegExp	regular expression for PSM-level scores for identifications based on multiple spectra	MS:1003335
MS:1003337MS1	crosslinked PSM-level global FDR	MS:1003337	1	IsA	PSM-level result list statistic	MS:1002701	IsA	PSM-level result list attribute	MS:1002700
MS:1003337MS1	crosslinked PSM-level global FDR	MS:1003337	1	IsA	PSM-level statistical threshold	MS:1002483	IsA	spectrum identification statistical threshold	MS:1002573
MS:1003337MS1	crosslinked PSM-level global FDR	MS:1003337	1	IsA	interaction score derived from crosslinking	MS:1002664	IsA	crosslinking result details	MS:1002675
MS:1003337MS1	crosslinked PSM-level global FDR	MS:1003337	1	IsA	interaction score derived from crosslinking	MS:1002664	HasRegExp	regular expression for interaction scores derived from crosslinking	MS:1002665
MS:1003338MS1	peptide-pair sequence-level global FDR	MS:1003338	1	IsA	peptide sequence-level result list statistic	MS:1002703	IsA	peptide sequence-level result list attribute	MS:1002702
MS:1003338MS1	peptide-pair sequence-level global FDR	MS:1003338	1	IsA	peptide-level statistical threshold	MS:1002484	IsA	spectrum identification statistical threshold	MS:1002573
MS:1003338MS1	peptide-pair sequence-level global FDR	MS:1003338	1	IsA	interaction score derived from crosslinking	MS:1002664	IsA	crosslinking result details	MS:1002675
MS:1003338MS1	peptide-pair sequence-level global FDR	MS:1003338	1	IsA	interaction score derived from crosslinking	MS:1002664	HasRegExp	regular expression for interaction scores derived from crosslinking	MS:1002665
MS:1003339MS1	peptide-pair passes threshold	MS:1003339	1	IsA	peptide sequence-level identification attribute	MS:1001105	IsA	single identification result attribute	MS:1002694
MS:1003340MS1	residue-pair passes threshold	MS:1003340	1	IsA	quality estimation method details	MS:1001060	IsA	search input details	MS:1001249
MS:1003340MS1	residue-pair passes threshold	MS:1003340	1	HasRegExp	regular expression for whether interaction score derived from crosslinking passes threshold	MS:1003342	IsA	regular expression	MS:1002479
MS:1003341MS1	protein-protein interaction passes threshold	MS:1003341	1	IsA	quality estimation method details	MS:1001060	IsA	search input details	MS:1001249
MS:1003341MS1	protein-protein interaction passes threshold	MS:1003341	1	HasRegExp	regular expression for whether interaction score derived from crosslinking passes threshold	MS:1003342	IsA	regular expression	MS:1002479
MS:1003342MS1	regular expression for whether interaction score derived from crosslinking passes threshold	MS:1003342	0	IsA	regular expression	MS:1002479	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003343MS1	FDR applied separately to self crosslinks and protein heteromeric crosslinks	MS:1003343	1	IsA	special processing	MS:1002489	IsA	search type	MS:1001080
MS:1003343MS1	FDR applied separately to self crosslinks and protein heteromeric crosslinks	MS:1003343	1	IsA	special processing	MS:1002489	PartOf	spectrum interpretation	MS:1001000
MS:1003344MS1	residue-pair ref	MS:1003344	1	IsA	crosslinking attribute	MS:1002508	IsA	single identification result attribute	MS:1002694
MS:1003344MS1	residue-pair ref	MS:1003344	1	HasRegExp	regular expression for residue-pair ref	MS:1003345	IsA	regular expression	MS:1002479
MS:1003345MS1	regular expression for residue-pair ref	MS:1003345	0	IsA	regular expression	MS:1002479	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003346MS1	cleavable crosslinker stub	MS:1003346	1	IsA	peptide modification details	MS:1001471	PartOf	spectrum interpretation	MS:1001000
MS:1003347MS1	Unimod derivative code	MS:1003347	1	IsA	peptide modification details	MS:1001471	PartOf	spectrum interpretation	MS:1001000
MS:1003348MS1	proteomics	MS:1003348	0	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000			
MS:1003349MS1	affinity proteomics	MS:1003349	1	IsA	proteomics	MS:1003348	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003350MS1	mass spectrometry proteomics	MS:1003350	0	IsA	proteomics	MS:1003348	PartOf	Proteomics Standards Initiative Mass Spectrometry Vocabularies	MS:0000000
MS:1003351MS1	top-down proteomics	MS:1003351	0	IsA	mass spectrometry proteomics	MS:1003350	IsA	proteomics	MS:1003348
MS:1003352MS1	native top-down proteomics	MS:1003352	1	IsA	top-down proteomics	MS:1003351	IsA	mass spectrometry proteomics	MS:1003350
MS:1003353MS1	non-native top-down proteomics	MS:1003353	1	IsA	top-down proteomics	MS:1003351	IsA	mass spectrometry proteomics	MS:1003350
MS:1003354MS1	middle-down proteomics	MS:1003354	1	IsA	mass spectrometry proteomics	MS:1003350	IsA	proteomics	MS:1003348
MS:1003355MS1	bottom-up proteomics	MS:1003355	1	IsA	mass spectrometry proteomics	MS:1003350	IsA	proteomics	MS:1003348
MS:1003356MS1	Orbitrap Ascend	MS:1003356	1	IsA	Thermo Scientific instrument model	MS:1000494	IsA	Thermo Fisher Scientific instrument model	MS:1000483
MS:1003357MS1	ANN-SoLo	MS:1003357	1	IsA	analysis software	MS:1001456	IsA	software	MS:1000531
MS:1003358MS1	XCorr rank	MS:1003358	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003359MS1	exact p-value	MS:1003359	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003360MS1	refactored XCorr	MS:1003360	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003361MS1	res-ev score	MS:1003361	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003362MS1	res-ev rank	MS:1003362	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003363MS1	res-ev p-value	MS:1003363	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003364MS1	combined p-value	MS:1003364	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003365MS1	combined p-value rank	MS:1003365	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003366MS1	tailor score	MS:1003366	1	IsA	PSM-level search engine specific statistic	MS:1001143	IsA	PSM-level identification statistic	MS:1002347
MS:1003367MS1	monoisotopic mass deisotoping	MS:1003367	1	IsA	deisotoping	MS:1000033	IsA	data processing action	MS:1000543
MS:1003368MS1	most abundant mass deisotoping	MS:1003368	1	IsA	deisotoping	MS:1000033	IsA	data processing action	MS:1000543
MS:1003369MS1	average mass deisotoping	MS:1003369	1	IsA	deisotoping	MS:1000033	IsA	data processing action	MS:1000543
MS:1003370MS1	reduction to summed singly charged peak list	MS:1003370	1	IsA	data processing action	MS:1000543	IsA	data transformation	MS:1000452
MS:1003371MS1	SelexION compensation voltage	MS:1003371	1	IsA	ion mobility attribute	MS:1002892	IsA	scan attribute	MS:1000503
MS:1003371MS1	SelexION compensation voltage	MS:1003371	1	IsA	ion mobility attribute	MS:1002892	IsA	PSM-level attribute	MS:1002345
MS:1003371MS1	SelexION compensation voltage	MS:1003371	1	IsA	ion selection attribute	MS:1000455	IsA	object attribute	MS:1000547
